SSE Value,k_TL,k_TX,R_p,tau_m,K_TL,R,k_deg,X_p,K_p,tau_0,tau_f,N_p,N_m,D
808647.9751547335,9.385282959357596,0.9393635710333186,20.287764372219186,748.354206984849,4.970885138316788,88.74192369731423,0.0,0.8676704490838176,5.995865941382739,1.3322676295501878e-14,286.0654046714825,592.0,2711.0,100.0
869015.3093524822,8.935261513620077,0.5843334319772566,32.25071581474759,810.4748819896247,5.0363941198748705,96.04019744114464,4.240355622187053e-09,1.3116517563304058,3.6698570696762047,0.41457239116132705,306.60906988726504,592.0,2711.0,100.0
730426.2932266189,11.485131765259169,0.5464166236671417,34.001099441516004,608.2929601190694,5.677807759463747,80.84828270648336,0.0,1.0611806510919735,4.446130785113212,0.0,299.9389511140075,592.0,2711.0,100.0
693302.9794734042,10.72146669516546,0.6682588885257914,32.20632168609362,553.2960162154363,5.429261360654131,77.11849414338451,0.0,0.8371536113411651,4.345825812237486,0.05637477938045432,300.6132606990669,592.0,2711.0,100.0
902248.1730717728,8.356387167538252,0.6770280344071651,29.637422507253262,833.5168959968221,5.038326347817204,80.22991727682955,0.0,1.014291396403138,3.7873468235730243,8.827409914147211e-10,324.7584193265046,592.0,2711.0,100.0
841979.0737498931,7.768839079178001,0.7946903585762968,30.06169050163885,802.1619701239508,7.16893593520922,84.01938653997132,0.006323962039815001,0.9573091033890648,16.453151363474035,0.003250131341900442,289.9309127759684,592.0,2711.0,100.0
583440.6984186168,11.480737282583547,0.574674617034276,26.903657519294967,679.7981838682767,4.618906401453337,77.6338789937584,0.0,1.0617160745709953,4.320442283727203,0.0,72.10224122348711,592.0,2711.0,100.0
754621.5105191091,8.069930252759562,0.7574053741430191,32.20001669315474,677.1795116918918,4.265659112225158,77.20683105207564,0.0010560018216736466,1.0632468800737058,3.9177551038874157,1.3500673290423038e-07,273.15735374050496,592.0,2711.0,100.0
851048.6286247262,9.112585846136533,0.6723256226991481,27.435763908805058,788.6952418029834,4.952334433528968,88.01086464761818,0.0,0.9018716235686952,4.099739208774174,0.0,296.7850474653328,592.0,2711.0,100.0
812250.81739161,9.547056833018125,1.0966340022467236,21.52408332867958,726.6021163352461,4.213379654544283,83.68850946063282,0.02012763547267582,0.9844672924433837,18.64272893477936,0.0007297896349038879,327.74090088811863,592.0,2711.0,100.0
654833.1522104524,9.127744364855864,1.0927020341689513,27.520062939567964,467.3147029934962,5.261871547060302,60.149674698956346,0.0,1.124737436276206,4.064114538794215,0.0,325.37241799944036,592.0,2711.0,100.0
754651.4331935316,9.467244653710225,0.8406577584354409,24.380407630199187,671.6216558716276,4.252902028980451,76.95401194177845,0.0,0.9690759857078888,4.107346121148829,0.0,281.19955661319227,592.0,2711.0,100.0
646503.1542410929,8.808135554840398,1.0325052438869804,26.486536090423954,518.7582494879687,4.788244682003729,81.5003301354597,0.00046210546233993455,0.9282802435914164,7.796864025300778,0.0,274.9307627202687,592.0,2711.0,100.0
658187.9988444711,11.247407874465594,0.6697580383346917,31.438222125507792,523.530207090452,4.632655343414321,86.85306519889019,0.0,0.6231831890235355,4.4635804865665705,0.0,284.5684412197338,592.0,2711.0,100.0
854431.6704273485,8.900041795015738,0.7214841653820301,25.829492415412403,832.1776496097232,4.938723361913539,78.07048270599017,2.605628239393809e-06,1.0476414285999454,11.537716275978426,9.755041219250415e-11,280.6166131652892,592.0,2711.0,100.0
872360.8034202476,8.2255766375035,0.6771258350173213,30.059052488687286,834.2162160856228,5.338719059717562,71.81613829162973,0.0,0.960424626671255,3.9505141077545005,1.1733867211205506e-09,296.5222170281136,592.0,2711.0,100.0
754606.3645428757,9.518559644466471,0.7639207622137221,27.327583837585365,665.1654138990989,7.021219792561801,92.07683492850117,0.0,1.5049124787632309,5.237507180252543,0.0,285.42751683871813,592.0,2711.0,100.0
803418.2123725137,9.525068275910002,0.8227510310794912,24.20324603854948,704.365165182973,5.3457463882967176,85.63407446132163,0.0,0.832426193327052,3.744306299688162,0.0,308.76609320317357,592.0,2711.0,100.0
805730.8056207023,8.469594121319055,0.7525564414414418,30.392166404807256,701.1284995442018,5.272172357199253,65.80308408310998,0.0,0.9508471439103232,3.7856182627336494,0.0,313.12365228966814,592.0,2711.0,100.0
866711.650242118,9.77177111436422,0.5549142302847727,32.73473025689569,772.3043789028857,4.78771629384719,91.28742521364967,0.0007948018468937335,0.87001240141484,10.747216588047017,0.00672668818865052,326.8717882329802,592.0,2711.0,100.0
333049.02959797473,10.597755423742882,1.2874483522508982,31.999006405866595,322.7961409073655,4.835250132187269,88.10668016900047,0.02055904712480583,1.0540865122604544,11.670616368305708,0.0,0.0,592.0,2711.0,100.0
827441.920800928,8.58518854492415,0.8803378300980285,25.734566030172743,770.2001739969533,6.678418126463079,81.11752435155233,0.00890656591823813,0.782809147875696,13.118930460730034,0.00020749190450075616,291.90387753096945,592.0,2711.0,100.0
698263.3608695855,9.941694754499878,0.8820215087533398,26.773362140610317,542.5335229909192,5.052529568102408,78.1006488341958,0.0,1.0881847825445163,4.2186429872941105,4.8040296185547504e-08,314.1386569246523,592.0,2711.0,100.0
846623.6785613721,10.12895572862967,0.8779573873439119,20.193401796000245,754.1596954811309,4.3626918727334,76.77841068302911,0.0,0.9432503887927055,3.971856565291091,0.0,319.2923662148246,592.0,2711.0,100.0
681804.283940153,14.438683386623111,1.089625802360814,25.615470179773467,619.2638678467486,6.176620731900059,64.66456738871784,0.0657356283802244,1.0687867809441798,11.328328699696122,1.4255633859150407e-05,257.3042384460857,592.0,2711.0,100.0
