Time (min),Mean Intensity,Protein Concentration (microgram / milliliter),Number of Protein Molecules,Rate of Change of Protein Molecules
187.5,132.8814079761505,4.847861923839837,76594.83197942372,482.88737136899726
188.0,133.44415473937988,4.868392400208009,76841.1976958418,411.04864398266363
188.5,133.82032227516174,4.882115977505059,77005.88062340638,354.64131170435576
189.0,134.25422382354736,4.897945842850039,77195.83900754615,311.4526735093532
189.5,134.53174018859863,4.908070366964171,77317.33329691573,400.18053375124873
190.0,135.1683132648468,4.931294220662643,77596.0195412974,531.094485212263
190.5,135.74486231803894,4.952328240731859,77848.427782128,358.00018330090097
191.0,135.98605465888977,4.961127569271051,77954.0197245983,309.1176419218391
191.5,136.45094656944275,4.978088044225347,78157.54542404984,364.0628525928041
192.0,136.81764435768127,4.991466140320451,78318.0825771911,952.2743334763072
192.5,138.62612462043762,5.057444238681706,79109.81975752614,633.3389332458755
193.0,138.26431250572205,5.044244384757608,78951.42151043698,13.824814883832005
193.5,138.65770316123962,5.058596306588692,79123.64457240998,468.59818048348825
194.0,139.33468103408813,5.083294233131232,79420.01969092047,486.1065857189096
194.5,139.7680642604828,5.099105188731933,79609.75115812889,216.1087338697398
195.0,139.82831501960754,5.101303294287044,79636.12842479021,160.10993556995527
195.5,140.13378620147705,5.112447683362763,79769.86109369884,317.410860810327
196.0,140.5533425807953,5.127754199354571,79953.53928560053,462.8107549578999
196.5,141.1909351348877,5.1510152462759216,80232.67184865674,465.0600925248873
197.0,141.61562943458557,5.166509207064978,80418.59937812542,371.85881653144315
197.5,142.0403323173523,5.182003480986875,80604.53066518818,346.5496459871938
198.0,142.40721559524536,5.195388344230578,80765.14902411262,401.094672888692
198.5,142.9565098285675,5.215428037060933,81005.62533807688,416.5470478969801
199.0,143.3586893081665,5.230100598221993,81181.6960720096,386.1013506237796
199.5,143.83843970298767,5.247603149612914,81391.72668870066,471.86686982212996
200.0,144.43652415275574,5.2694228373738365,81653.56294183173,420.6203842566756
200.5,144.79921770095825,5.28265484830097,81812.34707295733,362.6326705351239
201.0,145.2648470401764,5.299642226585098,82016.19561236685,452.1153896765318
201.5,145.83193635940552,5.320331130774015,82264.46246263386,419.59884055514704
202.0,146.2232916355133,5.334608796631359,82435.794452922,307.4362229489343
202.5,146.53417992591858,5.345950816019759,82571.8986855828,424.23612915957347
203.0,147.19232869148254,5.369961807394658,82860.03058208157,469.3279887558019
203.5,147.60621547698975,5.3850614817494105,83041.2266743386,420.80294070235686
204.0,148.15352368354797,5.405028719119855,83280.83352278393,300.7812107014324
204.5,148.29325771331787,5.410126582641196,83342.00788504003,288.7219431468693
205.0,148.8130202293396,5.429088881048759,83569.5554659308,517.807841302696
205.5,149.47603058815002,5.453277236083087,83859.81572634273,515.1588418543106
206.0,149.98974227905273,5.472018784536619,84084.7143077851,394.1394706253195
206.5,150.3763210773468,5.48612219196853,84253.95519696805,278.24827591619396
207.0,150.625314950943,5.495206140862969,84362.9625837013,371.10521016329585
207.5,151.2239968776703,5.5170476261488055,84625.06040713134,429.25011657050345
208.0,151.60580492019653,5.530976983910509,84792.2127002718,482.6076393652911
208.5,152.3263657093048,5.557264929429246,85107.66804649663,493.1162730964279
209.0,152.73217749595642,5.572070006668545,85285.32897336823,289.0042845908756
209.5,152.9865071773529,5.58134861981182,85396.67233108751,344.12526716267166
210.0,153.51822590827942,5.600747112265434,85629.4542405309,546.6572917354497
210.5,154.23517775535583,5.626903394123106,85943.32962282296,422.5004338277213
211.0,154.48329830169678,5.635955481751079,86051.95467435863,236.35788647561276
211.5,154.77506470680237,5.646599884662741,86179.68750929857,438.20905587672314
212.0,155.48425221443176,5.672472903074139,86490.16373023535,557.2315789853455
212.5,156.04788899421692,5.693035849578186,86736.91908828392,389.1897798242135
213.0,156.37323665618896,5.704905384726157,86879.35351005956,349.73619014414726
213.5,156.8467538356781,5.7221805320901975,87086.65527842806,366.32147976735723
214.0,157.20998549461365,5.735432174706769,87245.67498982692,372.28853916547087
214.5,157.69713258743286,5.753204577020654,87458.94381759354,479.4272534875199
215.0,158.30508971214294,5.7753844458307295,87725.10224331444,464.55730556153867
215.5,158.7582709789276,5.791917685817449,87923.50112315507,399.90424620881095
216.0,159.2185480594635,5.8087097996814645,88125.00648952325,363.3631050731201
216.5,159.58826231956482,5.822197944573544,88286.8642282282,347.3959396759601
217.0,160.01206731796265,5.8376594613211275,88472.40242919921,520.7580745431042
217.5,160.77777409553528,5.865594450785467,88807.6223027713,463.6170720207883
218.0,161.07105803489685,5.87629421732286,88936.01950122,419.1494949298067
218.5,161.73519229888916,5.900523575362952,89226.7717977011,419.470351713142
219.0,162.0292091369629,5.911250079965621,89355.48985293314,279.01639077258005
219.5,162.37251949310303,5.9237749412606675,89505.78818847369,456.15407266862167
220.0,163.07115292549133,5.949262919354673,89811.64392560176,467.6064887793764
220.5,163.44062280654907,5.962742148658949,89973.39467725306,290.7135723865649
221.0,163.7351987361908,5.9734890503868865,90102.35749798833,442.76764376071515
221.5,164.45198941230774,5.999639452305674,90416.16232101378,548.6773116859549
222.0,164.98848342895508,6.0192121596940495,90651.03480967428,378.6762403452449
222.5,165.31695890426636,6.031195805667778,90794.83856135902,328.829249819144
223.0,165.73959279060364,6.046614597178978,90979.86405949343,396.40143788349815
223.5,166.22241616249084,6.064229258824737,91191.23999924252,336.9472186948551
224.0,166.50924515724182,6.074693532070217,91316.81127818828,454.0077558060002
224.5,167.25945734977722,6.102063238475235,91645.24775504852,584.427374890307
225.0,167.84418988227844,6.123395813311076,91901.23865307859,359.4724295367487
225.5,168.08056163787842,6.132019274269965,92004.72018458527,376.8424300568877
226.0,168.70497059822083,6.154799349149149,92278.08108313548,458.2597866396536
226.5,169.12731528282166,6.170207589823271,92462.97997122492,405.1599721721723
227.0,169.63043403625488,6.188562680163496,92683.24105530765,407.16068226422067
227.5,170.05734872817993,6.204137646678621,92870.14065348914,317.8154284395423
228.0,170.35638570785522,6.215047299200124,93001.05648374719,398.83166185437585
228.5,170.96835708618164,6.237373618499818,93268.97231534352,518.1361088965641
229.0,171.53990840911865,6.25822530827484,93519.19259264375,479.8237840405054
229.5,172.06436705589294,6.277358933836528,93748.79609938402,350.61630217962374
230.0,172.34078359603882,6.2874433334564745,93869.80889482338,347.8791036479961
230.5,172.85898995399475,6.306348859140529,94096.67520303202,418.4507911862747
231.0,173.2966058254242,6.322314232721997,94288.25968600965,392.71962195137166
231.5,173.75603723526,6.339075494303142,94489.39482498339,450.86901659592695
232.0,174.3264775276184,6.359886650771658,94739.12870260558,429.8490353156958
232.5,174.73789525032043,6.374896247246117,94919.24386029909,457.32404133628006
233.0,175.37109375,6.397996987549682,95196.45274394186,465.18837261165027
233.5,175.80047512054443,6.413661944963756,95384.43223291074,318.44534733593173
234.0,176.09848427772522,6.4245340998276745,95514.89809127779,356.9100635074137
234.5,176.61572647094727,6.44340445025604,95741.34229641815,450.66715029175975
235.0,177.12789487838745,6.462089695685323,95965.56524156955,446.765932616443
235.5,177.636225938797,6.480634944640743,96188.1082290346,367.38216507389734
236.0,177.96706652641296,6.492704876108146,96332.94740664345,307.64330813374545
236.5,178.338942527771,6.506271886985221,96495.75153716834,395.5250834421022
237.0,178.87052202224731,6.525665299728322,96728.47249008555,435.1275155987387
237.5,179.33285760879517,6.542532513285117,96930.87905276708,372.7833934301889
238.0,179.7220311164856,6.556730582514172,97101.25588351574,365.343983418672
238.5,180.16737365722656,6.572977845236672,97296.22303618575,339.33151651587104
239.0,180.4971296787262,6.585008208890494,97440.58740003161,493.46781689808995
239.5,181.29454922676086,6.614100163311512,97789.69085308384,507.02532071420865
240.0,181.65527319908142,6.627260318950011,97947.61272074582,410.9054378971923
240.5,182.23313641548157,6.648342283136278,98200.59629098103,472.5372872324806
241.0,182.73463940620422,6.666638426219384,98420.1500079783,320.71775235542736
241.5,182.9657175540924,6.675068762499231,98521.31404333646,351.5440104067675
242.0,183.53763365745544,6.695933760419949,98771.69401838507,455.8713137141458
242.5,184.00701546669006,6.713058038642076,98977.1853570506,425.40755911383894
243.0,184.50934648513794,6.731384390346102,99197.1015774989,409.2997970715369
243.5,184.94193506240845,6.747166355064705,99386.48515412214,429.16254375294375
244.0,185.4896364212036,6.767147935658846,99626.26412125185,332.13154874925385
244.5,185.70058751106262,6.774843984127143,99718.6167028714,377.5962451802334
245.0,186.35213899612427,6.798614289423867,100003.86036643208,503.6991193106369
245.5,186.85113334655762,6.816818910736362,100222.31582218203,302.23352081315534
246.0,187.042498588562,6.823800416158296,100306.09388724524,434.9276324692473
246.5,187.8445918560028,6.8530628801088,100657.24345465128,534.9231604463275
247.0,188.26436614990234,6.868377346195491,100841.01704769157,327.64018004824175
247.5,188.59298515319824,6.880366228446153,100984.88363469952,334.2349664128269
248.0,189.02782320976257,6.896230260063225,101175.2520141044,422.45377703456325
248.5,189.55795097351074,6.915570709865701,101407.33741173409,417.9377752168075
249.0,189.98247361183167,6.931058407997959,101593.1897893212,482.241691453004
249.5,190.65948390960693,6.955757517486784,101889.57910318709,424.5783833536552
250.0,190.95229244232178,6.966439939944097,102017.76817267486,291.87080698543286
250.5,191.3261730670929,6.980080084735569,102181.44991017252,442.62412454240257
251.0,191.96333122253418,7.003325283655965,102460.39229721726,427.7395637505542
251.5,192.30321264266968,7.01572504838145,102609.18947392308,437.3529506922787
252.0,192.96232962608337,7.039771362880321,102897.74524790954,423.01835554500576
252.5,193.26946806907654,7.0509765780102,103032.20782946808,345.91169001460366
253.0,193.7524585723877,7.068597337048205,103243.65693792414,461.3865224242036
253.5,194.32336378097534,7.089425454878883,103493.59435189229,392.12769650625705
254.0,194.64815378189087,7.101274645090392,103635.7846344304,400.7035699715925
254.5,195.23864793777466,7.122817419043184,103894.29792186388,430.1096662161581
255.0,195.6306071281433,7.137117117275071,104065.89430064656,364.14489339686406
255.5,196.07042503356934,7.1531628268262555,104258.44281526074,469.3810125833552
256.0,196.70276379585266,7.176232201657019,104535.27531322991,427.6845567483688
256.5,197.04733896255493,7.188803206555285,104686.12737200911,281.63355504887295
257.0,197.34606909751892,7.199701664577759,104816.90886827878,417.6407165293058
257.5,198.0013108253479,7.223606599599394,105103.76808853842,505.15884023289254
258.0,198.49994921684265,7.241798234597166,105322.06770851168,407.2608847730007
258.5,198.93157315254211,7.257545006663811,105511.02897331142,373.0785733206576
259.0,199.35213255882263,7.272888115707222,105695.14628183233,297.7883913948026
259.5,199.61177921295166,7.2823607059467115,105808.81736470622,402.85197438650357
260.0,200.2723240852356,7.306459113572762,106097.99825621884,494.0051528514159
260.5,200.74018216133118,7.323527802017663,106302.82251755764,428.140791296144
261.0,201.25028014183044,7.342137512847442,106526.13904751498,447.3308242597268
261.5,201.761971950531,7.3608053707059735,106750.15334181736,347.37182844731433
262.0,202.04374432563782,7.37108516521805,106873.5108759623,438.3069620780152
262.5,202.7631494998932,7.397330950879141,107188.46030389538,505.1492374924419
263.0,203.19760251045227,7.413180935009088,107378.66011345474,339.04698314194684
263.5,203.53759813308716,7.425584866140971,107527.50728703733,381.82197285536677
264.0,204.06975746154785,7.444999432747036,107760.4820863101,421.2397610140906
264.5,204.49979090690613,7.460688179558812,107948.74704805142,440.5079728100245
265.0,205.07596254348755,7.481708430481204,108200.99005912013,311.7327186459006
265.5,205.21184849739075,7.486665906112636,108260.47976669732,391.71039480820764
266.0,205.97070455551147,7.514350963381888,108592.70045392834,474.54593002314505
266.5,206.29580283164978,7.52621140028123,108735.02569672046,430.4684120731399
267.0,206.9539773464203,7.550223331054649,109023.16886600148,443.41937757826236
267.5,207.30865812301636,7.56316301507942,109178.44507429872,287.8932892747398
268.0,207.61158108711243,7.574214438494211,109311.06215527622,474.9940231170767
268.5,208.39363598823547,7.602745850339177,109653.4390974158,464.89987288841803
269.0,208.6735019683838,7.612956094568247,109775.96202816463,387.42788571144047
269.5,209.27859592437744,7.635031507481797,110040.86698312724,451.21711593637883
270.0,209.7041687965393,7.650557520896276,110227.17914410101,398.55025980884966
270.5,210.1889615058899,7.668244029132534,110439.41724293609,484.1954316190531
271.0,210.81016445159912,7.690907140197865,110711.37457572007,352.9429835580813
271.5,210.9951512813568,7.697655944429041,110792.36022649417,251.22209363286674
272.0,211.38400411605835,7.711842314667271,110962.59666935293,392.69352754805004
272.5,211.8921389579773,7.730380405058044,111185.05375404222,474.85603591230756
273.0,212.4686667919159,7.751413650993296,111437.45270526524,513.7470302565926
273.5,213.0656361579895,7.773192657579427,111698.80078429882,350.6196422632347
274.0,213.2695496082306,7.780631954515233,111788.07234752848,401.412711476456
274.5,213.98254013061523,7.806643716869132,112100.21349577527,425.31017480061564
275.0,214.24103999137878,7.816074469081951,112213.38252232909,454.43090265036153
275.5,215.0205478668213,7.844512958756663,112554.64439842563,552.2171740640042
276.0,215.50241041183472,7.862092566920618,112765.5996963931,317.75937766121933
276.5,215.74637150764465,7.870992906895097,112872.40377608685,410.0763665146078
277.0,216.43910384178162,7.896265597463502,113175.6760629077,492.2708144285425
277.5,216.87081289291382,7.912015474764143,113364.6745905154,279.63461937625834
278.0,217.0778431892395,7.919568482411524,113455.31068228396,393.00645163278386
278.5,217.76851534843445,7.944766012400207,113757.68104214818,491.44226493405586
279.0,218.20039200782776,7.960522004489361,113946.75294721802,343.6233152202185
279.5,218.55341720581055,7.973401288668558,114101.3043573684,414.5338124913105
280.0,219.1472671031952,7.995066488863637,114361.28675970933,449.1946953006991
280.5,219.5794644355774,8.010834179943618,114550.4990526691,300.5603476716642
281.0,219.83380484580994,8.020113184502943,114661.84710738099,420.70847896230407
281.5,220.54044365882874,8.045893219857144,114971.2075316314,476.5059328460047
282.0,220.92223620414734,8.05982201224011,115138.353040227,426.0691044270643
282.5,221.51366758346558,8.081398978559397,115397.27663605846,539.6121159693867
283.0,222.15481424331665,8.104789688570891,115677.96515619638,413.604747355188
283.5,222.45842051506042,8.115866040838997,115810.88138341365,276.1129187029437
284.0,222.78550934791565,8.127799098462804,115954.07807489933,471.83232083210896
284.5,223.53617644309998,8.155185400908339,116282.71370424576,491.3804733869474
285.0,223.90791702270508,8.16874747124505,116445.45854828627,384.0746505059942
285.5,224.41347694396973,8.187191621783839,116666.78835475176,398.30664245938533
286.0,224.8177261352539,8.201939691449999,116843.76519074566,311.79941594081174
286.5,225.1256868839264,8.213174906445573,116978.58777069257,435.076579323475
287.0,225.81152486801147,8.238196073060287,117278.84177006914,513.3194995524391
287.5,226.2982075214386,8.255951531408277,117491.907270245,324.8124861258548
288.0,226.55345916748047,8.265263780237442,117603.65425619499,344.182466094775
288.5,227.08438658714294,8.284633403582841,117836.08973633978,457.131986527791
289.0,227.5976366996765,8.303358112448091,118060.78624272278,490.70504585118033
289.5,228.205251455307,8.325525490737107,118326.79478219096,522.5349990322138
290.0,228.7912073135376,8.346902695700775,118583.321241755,398.4714547108015
290.5,229.11543703079224,8.35873144529634,118725.26623690176,392.628187162074
291.0,229.68804574012756,8.379621711297617,118975.94942891707,459.99746514618164
291.5,230.16615986824036,8.397064567391855,119185.26370204795,306.53053839817585
292.0,230.38822054862976,8.405165922830797,119282.47996731524,407.819722514716
292.5,231.09769868850708,8.431049544268081,119593.08342456266,522.8934317563399
293.0,231.58260989189148,8.448740375477158,119805.37339907158,378.2319048453646
293.5,231.96165323257446,8.46256886967186,119971.31532940803,365.7055474711815
294.0,232.41795182228088,8.479215837766423,120171.07894654277,404.50051441119285
294.5,232.88561034202576,8.496277245872795,120375.81584381922,398.16114006641146
295.0,233.32742857933044,8.512395932771957,120569.24008660918,437.2412666460441
295.5,233.8843536376953,8.532714018093298,120813.05711046526,495.4499477749778
296.0,234.45913171768188,8.553683428419872,121064.69003438416,388.91944180573046
296.5,234.77272057533264,8.565123971577108,121201.976552271,369.9539250884118
297.0,235.30417776107788,8.58451292217724,121434.64395947257,492.6693281561893
297.5,235.89807224273682,8.60617974892346,121694.64588042718,443.42261328425957
298.0,236.3170404434204,8.621464806617595,121878.06657275683,431.828765507511
298.5,236.88445234298706,8.642165479382417,122126.4746459347,305.65115700599563
299.0,237.01520657539368,8.646935736368095,122183.71772976282,393.5410737681523
299.5,237.78337597846985,8.674960568863098,122520.01571970285,524.2135998095619
300.0,238.21261143684387,8.690620203018891,122707.93132957238,369.71249966880714
300.5,238.62787055969238,8.705769943835497,122889.72821937165,389.018600538373
301.0,239.10120487213135,8.723038419730422,123096.94993011076,395.95574547465367
301.5,239.5323097705841,8.738766255958385,123285.6839648463,445.79083695283043
302.0,240.1194770336151,8.760187656143158,123542.74076706359,384.6007136771077
302.5,240.41081190109253,8.770816315431478,123670.28467852341,367.52975501911715
303.0,240.95898580551147,8.790815135728085,123910.2705220827,442.5798684343463
303.5,241.4217495918274,8.80769797113434,124112.86454695776,380.92797859731945
304.0,241.82909870147705,8.822559133944528,124291.19850068002,369.1471905150829
304.5,242.2649528980255,8.838460237010597,124482.01173747284,529.7065760880068
305.0,243.03905057907104,8.866701348618529,124820.90507676803,440.18367156546446
305.5,243.27041721343994,8.875142209641051,124922.19540903831,442.6660843429563
306.0,244.05018520355225,8.903590188980441,125263.57116111099,374.2210906760447
306.5,244.12521028518677,8.906327300530721,125296.41649971435,395.04588581934513
307.0,244.95254611968994,8.936510679465387,125658.61704693033,454.5737956029916
307.5,245.1635444164276,8.944208450164304,125750.99029531734,288.60410082142334
308.0,245.61177349090576,8.960561021200506,125947.22114775176,504.1799869751849
308.5,246.31518864631653,8.986223449078903,126255.17028229253,503.4640609254566
309.0,246.76178240776062,9.002516359610961,126450.68520867721,362.1119306222972
309.5,247.14232206344604,9.016399443297429,126617.28221291483,473.71560610921006
310.0,247.8438401222229,9.04199266012006,126924.40081478642,403.5188429579721
310.5,248.0640368461609,9.050026013543926,127020.8010558728,353.96254408496316
311.0,248.65235877037048,9.071489538793807,127278.36335887139,535.9215323177341
311.5,249.28818488121033,9.09468614123707,127556.72258819053,416.2927840309276
312.0,249.60325169563293,9.106180604129719,127694.65614290231,313.5354244054615
312.5,250.0043601989746,9.120814093270859,127870.258012596,453.88793030589295
313.0,250.6400191783905,9.144004598321876,128148.5440732082,471.9297051453468
313.5,251.08233857154846,9.160141568699638,128342.18771774134,363.2349293639709
314.0,251.46971774101257,9.174274175768874,128511.77900257218,332.4729679224256
314.5,251.84177088737488,9.18784764935984,128674.66068566377,445.86129184180754
315.0,252.48815083503723,9.211429283422358,128957.64029441398,408.5028739938716
315.5,252.77487015724182,9.221889555525996,129083.16355965764,440.248281308086
316.0,253.49376273155212,9.248116640198033,129397.88857572207,495.0269053082011
316.5,253.90560698509216,9.263141797635011,129578.19046496584,313.08419998313184
317.0,254.20890736579895,9.274206990196626,129710.9727757052,459.46200798983045
317.5,254.9551067352295,9.301430298300833,130037.65247295567,540.5056927169644
318.0,255.44352650642395,9.319249131256374,130251.47846842217,463.54285953771614
318.5,256.01392793655396,9.340058869928976,130501.19533249339,376.6694763516134
319.0,256.30391216278076,9.350638254285675,130628.14794477378,302.9180292012752
319.5,256.70585107803345,9.365302039029082,130804.11336169466,438.41593230632134
320.0,257.3053386211395,9.3871729153112,131066.5638770801,446.1447814395797
320.5,257.72493171691895,9.402480770815714,131250.25814313424,364.68097681886866
321.0,258.13834023475647,9.417562996712773,131431.24485389897,424.6877710924309
321.5,258.69500041007996,9.437871418406749,131674.94591422667,403.9926129448286
322.0,259.06113719940186,9.451229047791509,131835.2374668438,333.4125751974934
322.5,259.45657896995544,9.465655799673206,132008.35848942416,508.60079640959157
323.0,260.22287940979004,9.49361244749231,132343.8382632534,469.128523136751
323.5,260.52815890312195,9.504749843267936,132477.48701256092,335.76921295098145
324.0,260.9898409843445,9.521593215238223,132679.60747620437,454.34886184631614
324.5,261.56597924232483,9.542612248421795,132931.83587440723,467.04410219879355
325.0,262.0566596984863,9.560513557088125,133146.65157840317,421.47586317540845
325.5,262.5287113189697,9.577735237019747,133353.31173758264,297.1851931674755
326.0,262.73548793792725,9.58527898985208,133443.83677157064,368.5362683443527
326.5,263.37051916122437,9.608446592715108,133721.848005927,451.6382796060934
327.0,263.76711678504944,9.622915513152586,133895.47505117673,305.83507036062656
327.5,264.069105386734,9.633932848578494,134027.68307628762,481.2131544513395
328.0,264.86630034446716,9.663016609356866,134376.68820562807,565.7810449145036
328.5,265.3614583015442,9.681081268988038,134593.46412120212,407.36985500133596
329.0,265.79681158065796,9.696964097273643,134784.0580606294,392.26025607518386
329.5,266.2574563026428,9.713769623660967,134985.7243772773,424.74872761857114
330.0,266.76701951026917,9.732359824575191,135208.80678824798,444.4866386744252
330.5,267.2727494239807,9.750810176883837,135430.21101595173,415.25892377103446
331.0,267.7155508995056,9.766964734889443,135624.06571201902,370.7645216334495
331.5,268.119647026062,9.78170722035329,135800.97553758518,364.59580468639615
332.0,268.548357963562,9.79734771861331,135988.6615167054,380.4922020617232
332.5,268.98876452445984,9.813414903858435,136181.4677396469,410.71693192754174
333.0,269.48651456832886,9.831574129607272,136399.37844863295,426.7185419370944
333.5,269.96347188949585,9.848974782353192,136608.186281584,406.24111549087684
334.0,270.41444754600525,9.86542755589818,136805.61956412383,455.3608028074086
334.5,271.0036036968231,9.886921515920477,137063.5470843914,443.1606254748767
335.0,271.42671179771423,9.902357608021084,137248.7801895987,423.65547649670043
335.5,271.9713144302368,9.92222613896187,137487.2025608881,369.37045422996744
336.0,272.27042508125305,9.933138479206916,137618.15064382867,294.81644761085045
336.5,272.6447319984436,9.946794176262772,137782.01900849896,352.97857632421074
337.0,273.07669615745544,9.962553360567266,137971.12922015288,434.2315381660592
337.5,273.63660049438477,9.98298013777661,138216.25054666502,514.7172201723733
338.0,274.2524094581604,10.005446462248297,138485.84644032526,465.4957646828261
338.5,274.6998825073242,10.02177145150018,138681.74631134784,326.441194404033
339.0,274.9980640411377,10.032649895115302,138812.2876347293,426.9724926703202
339.5,275.6751699447632,10.05735249255604,139108.71880401816,515.8079662315431
340.0,276.17626881599426,10.075633892301264,139328.09560096083,414.02090089948615
340.5,276.6208734512329,10.091854234297664,139522.73970491765,336.03756779481773
341.0,276.9438433647156,10.103637022950831,139664.13316875565,371.1191967634659
341.5,277.468581199646,10.122780834027953,139893.85890168112,474.10013323667226
342.0,278.02677941322327,10.14314536738722,140138.23330199232,413.8591155988397
342.5,278.4139151573181,10.15726909366119,140307.71801727996,427.10964485417935
343.0,279.00238013267517,10.178737837791736,140565.3429468465,406.65111075600726
343.5,279.3427846431732,10.19115668622419,140714.36912803596,335.2868839998555
344.0,279.7682399749756,10.20667841145839,140900.62983084636,371.90672585598077
344.5,280.1922912597656,10.222148913378854,141086.27585389194,384.7336907564895
345.0,280.6470458507538,10.238739552354764,141285.36352160285,452.82202611869434
345.5,281.2266240119934,10.25988408222208,141539.09788001064,418.8937697771471
346.0,281.60387992858887,10.27364736650286,141704.25729138,389.1973993899883
346.5,282.1156258583069,10.29231719883791,141928.29527940063,447.7548061250127
347.0,282.626638174057,10.310960267013279,142152.012097505,262.3246359837649
347.5,282.71482586860657,10.314177585169892,142190.6199153844,363.4407620174461
348.0,283.45680689811707,10.341246997181397,142515.45285952245,531.404382346198
348.5,283.9286558628082,10.358461283698741,142722.0242977306,437.9704486526607
349.0,284.4572157859802,10.37774453456912,142953.42330817512,373.63688917431864
349.5,284.7821145057678,10.389597691129934,143095.6611869049,333.1561194015958
350.0,285.21820855140686,10.405507544519251,143286.5794275767,445.17427839091397
350.5,285.79897832870483,10.426695547662513,143540.83546529582,362.63914194717654
351.0,286.0465462207794,10.435727473014849,143649.2185695239,277.91520695213694
351.5,286.4337902069092,10.449855148241856,143818.75067224796,490.19150799364434
352.0,287.1662380695343,10.476576765347653,144139.41007751753,489.2322777272784
352.5,287.5512909889221,10.490624504719129,144307.98294997524,386.93146578248707
353.0,288.05006408691406,10.508821054162862,144526.34154330002,306.29944636227447
353.5,288.2509379386902,10.516149458582653,144614.2823963375,416.0395639410417
354.0,289.0003786087036,10.543491017824614,144942.38110724106,479.70385416279896
354.5,289.3466739654541,10.556124779762886,145093.9862505003,395.85742176286294
355.0,289.9045932292938,10.576479136304854,145338.23852900392,324.9397224365093
355.5,290.088898897171,10.583203089965927,145418.92597293682,410.48218667521724
356.0,290.84221363067627,10.610685985194454,145748.72071567914,438.2590527535067
356.5,291.0899670124054,10.619724677695386,145857.18502569033,298.6754967303714
357.0,291.5244460105896,10.635575609921986,146047.3962124095,450.61777968067327
357.5,292.1192648410797,10.657276159335442,146307.802805371,491.04959635273553
358.0,292.6460978984833,10.676496409618048,146538.44580876225,415.50786437877105
358.5,293.0683648586273,10.69190181470034,146723.31066974977,336.1418410305632
359.0,293.4139106273651,10.704508229703926,146874.5876497928,424.228405216214
359.5,294.0373842716217,10.72725418180169,147147.539074966,441.08173655040446
360.0,294.42142629623413,10.741265041083127,147315.66938634322,339.0351884716365
360.5,294.81180596351624,10.755507114174328,147486.57426343762,410.8639999847219
361.0,295.35991883277893,10.77550370774852,147726.53338632794,408.8601585642609
361.5,295.74572134017944,10.789578794054682,147895.43442200188,419.481415740127
362.0,296.31809520721436,10.810460492393531,148146.01480206806,404.3487493614375
362.5,296.6693317890167,10.823274523168138,148299.78317136332,375.71797002860694
363.0,297.1763074398041,10.84177032322925,148521.73277209667,289.6449543814524
363.5,297.33093667030334,10.847411602699923,148589.42812574477,395.07469404063886
364.0,298.0787341594696,10.874693214399302,148916.8074661373,374.3534414897149
364.5,298.1860320568085,10.878607722824066,148963.7815672345,350.2769705587416
365.0,298.8788342475891,10.903882961945865,149267.08443669605,513.4104124536389
365.5,299.3587603569031,10.92139192386187,149477.19197968813,413.76235755128437
366.0,299.8239471912384,10.938363158408471,149680.84679424734,362.9625037932128
366.5,300.1878366470337,10.951638799177973,149840.15448348134,415.08002054182
367.0,300.7720699310303,10.972953160120289,150095.92681478916,395.9799610809423
367.5,301.09233117103577,10.98463712926805,150236.13444456228,394.2631580970774
368.0,301.6726429462433,11.005808423295047,150490.18997288623,409.22558458847925
368.5,302.0270812511444,11.018739261317089,150645.36002915076,342.18593110726215
369.0,302.4542615413666,11.034323917553984,150832.3759039935,387.82827823609114
369.5,302.9129557609558,11.05105828450343,151033.18830738685,405.71776613770635
370.0,303.38099908828735,11.068133731398794,151238.0936701312,402.0760312091152
370.5,303.83137488365173,11.084564620437522,151435.26433859597,384.3177459674189
371.0,304.25885486602783,11.100160210229411,151622.41141609862,307.61627433187095
371.5,304.53402972221375,11.11019930996518,151742.88061292784,307.3935325050843
372.0,304.96100091934204,11.125776337938168,151929.8049486037,376.40696665414725
372.5,305.3938157558441,11.141566557186357,152119.287579582,477.70210029461305
373.0,306.05216455459595,11.165584846296053,152407.50704889832,386.75538074877113
373.5,306.27723956108093,11.173796172248757,152506.04296033076,354.3179498582904
374.0,306.86149501800537,11.195111342117578,152761.8249987566,481.6953790249245
374.5,307.3775246143341,11.213937453834166,152987.73833935568,326.7445157483453
375.0,307.60784244537354,11.222340051763274,153088.56951450495,394.4640850027208
375.5,308.2785565853119,11.246809460917726,153382.2024243584,454.7852646475949
376.0,308.64665961265564,11.26023882381724,153543.35477915255,327.16661881661275
376.5,309.02586817741394,11.274073345819112,153709.36904317501,414.30585178383626
377.0,309.5930140018463,11.294764311465892,153957.66063093639,398.19777660869295
377.5,309.93542861938477,11.307256493869835,154107.5668197837,278.2915926257265
378.0,310.2286856174469,11.317955277518035,154235.9522235621,296.6852243996691
378.5,310.6131148338318,11.331980262569807,154404.25204418338,453.07159299214254
379.0,311.2635884284973,11.355711243600714,154689.02381655425,486.3066776035994
379.5,311.7239329814911,11.372505819036775,154890.55872178698,385.3020268609689
380.0,312.1436924934387,11.38781974583913,155074.32584341522,368.14339100784855
380.5,312.564843416214,11.403184434954094,155258.70211279482,402.63883530010935
381.0,313.06339716911316,11.421372982114137,155476.96467871533,424.0539902243472
