SSE Value,k_TL,k_TX,R_p,tau_m,K_TL,R,k_deg,X_p,K_p,tau_0,tau_f,N_p,N_m,D
62402.78186331089,9.428928838553851,0.45662286958309295,30.090938560360456,633.7799494601318,4.706595222756562,86.39736370986287,0.00968896496965499,1.0157601041810835,5.446875625344951,3.704699071960249e-07,255.58980120193382,592.0,2711.0,100.0
3019.315627926824,11.753193727415315,1.5733734995797235,37.060994853540336,825.9043004437078,8.079546016336586,116.2640430772625,0.31517865061064043,1.2272763730294969,36.47226848798174,0.2892794257839597,351.541896490711,592.0,2711.0,100.0
3198.795541719008,10.590977081897606,1.0422032396897976,30.61641822893904,644.3093167203106,5.718208300211749,69.70952122684764,0.09931313127955121,1.1487794762012697,20.546632158755873,0.000573162028424612,24.017278028879673,592.0,2711.0,100.0
103997.9791289779,9.583325256120553,0.5486835557751135,33.19215640652686,803.3044633253555,5.096848773259829,81.22569355783594,0.038982871200353486,1.007500434259299,4.660576511084777,1.1586999804080733e-08,296.456485964017,592.0,2711.0,100.0
1743.010879212774,8.517053246549153,1.4603894943285596,29.899503542701353,520.3186003316937,3.7176161594547565,86.11310850012603,0.09650429674761085,1.101844154645704,23.738868737226053,0.07551633891248599,149.0855682071517,592.0,2711.0,100.0
33584.553757149035,9.174244857593514,1.402106119588133,30.330902672856098,429.0518259011269,5.0557987080584255,88.46623532069134,0.04754340462955753,1.410287780295448,7.85390052769381,0.0,374.48775055235103,592.0,2711.0,100.0
3883.724951715039,7.670621570333374,0.9810488144615377,33.33493507907298,600.9171195966971,2.6330031547064863,93.47303757696932,0.08286519620945398,0.9084630793840631,22.83519582130185,0.0,0.0,592.0,2711.0,100.0
81316.22819590327,10.306114893959936,0.6273744706588928,26.16133725739823,672.3115304813218,4.937131177094436,93.50617820242189,0.2189650261824454,0.12302836853322674,4.2032196042524035,0.0,299.2810005565989,592.0,2711.0,100.0
28941.495853089204,9.106076725213924,0.7963422567768106,31.16545083063326,717.4392526884394,7.480079540274929,59.2931807623425,0.0680848560325984,1.0056505395187685,27.762081975422266,0.0,301.74628612149957,592.0,2711.0,100.0
2165.90225061658,8.623866027522794,1.8768125277928434,33.039227830163725,583.1696388842524,1.9715234271321478,80.58144964822378,0.15092841284661063,1.2867074652937731,24.564779161556917,0.04154271800322995,320.73306947529625,592.0,2711.0,100.0
2973.746401590949,8.807746206881909,1.6251025601854963,34.53432361197389,613.441604810298,2.272672462717516,94.41975998932224,0.10705266805447167,1.631978797195984,14.952360851497524,0.0,1.587610290698649e-05,592.0,2711.0,100.0
70259.8910603167,9.993677482295013,0.4619398789445057,34.38290822635341,665.9793725477673,4.542867838632539,90.26168012077414,0.029302646244040886,0.8155789021944884,6.0115600486303435,0.0,286.00558941948043,592.0,2711.0,100.0
1465.9256257958841,10.122200109415772,1.3192044363117787,33.373980314298876,589.8435058634195,0.0,70.00967316798432,0.1552281918135634,1.1292919007500188,31.699154158070773,0.0,292.6646684017943,592.0,2711.0,100.0
23862.72375063173,10.130978448105928,0.6645089901944772,32.01932815241173,473.0260357505847,2.6192008597781893,71.88506272646464,0.06930628895440094,0.4961861616247347,25.795261900943608,0.0,315.9744017705831,592.0,2711.0,100.0
1296.9939444949798,9.720954117194836,1.8097739747591959,23.973731742109607,507.69587209161045,3.714841195242471,110.04285672966074,0.10556514398756178,1.187324439602719,26.30987451703574,0.0038387348220290107,231.75955830149508,592.0,2711.0,100.0
92891.15122548932,8.65055838590009,0.29316183266109164,32.69849696659199,873.9466124893838,5.047894369611363,88.46814795276617,0.0,0.8130570876489287,4.736182790177409,0.0,289.2223732465495,592.0,2711.0,100.0
4139.213018742357,11.21661859063012,3.0575314286108792,28.41585944142662,676.8619822628198,6.126272901977565,98.6443355432005,0.2828710086282058,1.4226450217963702,18.75717658417274,0.0,304.43650685079456,592.0,2711.0,100.0
81256.00646312886,8.724541984766311,0.8525360143592806,26.767980990029656,723.6364830468094,4.408970850169958,79.33060272465843,0.06071120001200114,0.7432534238884045,5.656742272307696,0.0,277.8064049581909,592.0,2711.0,100.0
3537.444444807382,12.590317649201516,0.8523058973184305,29.502147409484195,698.343931667619,3.8895105182713863,73.77827732595966,0.17767279744529674,0.8503770934600254,52.083567882610964,0.0,334.03969308432966,592.0,2711.0,100.0
34930.7548636634,12.275729230520241,0.7049931154694633,29.901839002889176,789.6100885246526,0.0,88.3523638196931,0.10530008101049049,1.0387468923340464,24.471249705872705,0.2472140467345394,351.323333417223,592.0,2711.0,100.0
4498.921009921383,9.648249369012852,1.3223120132413655,27.962590662846793,246.39472749494644,1.7813056613148248,82.26257915834191,0.034843723333885634,0.8575862779293004,24.786462117160575,0.0,152.54120058636443,592.0,2711.0,100.0
73077.94086740847,7.02678654901063,0.514024179681698,26.097061847001157,750.0024287707927,5.534701777434151,69.35410662455212,0.0001498334800800194,1.1272220941018531,3.932353625609622,0.0,245.99038986565438,592.0,2711.0,100.0
18069.514628172343,10.23549674523504,1.1667331290876533,30.33101339835295,570.1509362952495,5.452764787466357,87.61631071706728,0.10299803831039611,0.9648210901754908,15.129851111140233,0.0,288.17137237012344,592.0,2711.0,100.0
69432.80574492403,11.819646391238855,1.4840436812706415,24.711665818738908,823.1912624537172,4.686739332444468,94.57267421232729,0.15845779817627914,1.1531302207711747,11.15964515923693,0.0,310.6230168784231,592.0,2711.0,100.0
67405.22397318188,9.922129926011266,0.4144529739919065,25.480483702290286,660.716296406491,6.812025524497294,75.68852697323643,0.0,1.0557113566540295,4.195236493552699,0.0,267.102749411676,592.0,2711.0,100.0
103884.07319230506,8.195639191132017,0.8836798019901693,34.6478190761253,749.1022225336942,4.52080300938897,75.2841465026284,0.055765954391077344,1.219243880583349,4.116304619549354,0.0,272.15716372312147,592.0,2711.0,100.0
49771.51836895528,8.39168699948545,1.0439987882058546,28.480176953122026,901.0480732897329,6.7019249577106805,78.89547066182547,0.0719129589114047,1.4431478103762743,19.947684149283585,0.0,293.0567658890584,592.0,2711.0,100.0
3436980.9722330114,8.681777428342905,0.6706995314973767,33.1144363222941,687.5075297764217,5.325033633425903,67.55506614767665,1.3327941014187203,0.9597128281086214,3.8330937641994396,0.0,285.03450040187977,592.0,2711.0,100.0
60943.59842797689,10.209528638596915,0.588753112837999,28.370298712811717,566.9059863161019,4.52677656697977,86.42898820484737,0.016619376145840192,1.1576540375040452,5.085166787907255,0.0,297.3641582708477,592.0,2711.0,100.0
32367.56165156441,10.963465950173855,0.8364950341161901,32.63692322602199,590.3611821618847,5.129406285649331,81.37044348651926,0.08140248231770641,0.8906613538237593,8.252621990519053,0.0,189.28879239087428,592.0,2711.0,100.0
78838.62748948974,9.920461938110222,0.348532703721844,29.96502324271347,662.02602329705,4.9064315043825815,84.9408273970526,0.0,1.21079744482779,4.993688264676585,0.0,333.6389764429417,592.0,2711.0,100.0
85712.06311693067,8.457910863238034,0.7587572301594392,27.80371709270875,778.2067445897344,5.528007873902091,71.88371353693685,0.03698980248774575,1.0523017449723113,4.470000486078426,0.0,218.65028272317477,592.0,2711.0,100.0
76017.12337366311,7.915150327022523,0.4778632572040422,26.93710728493525,685.5115892534841,5.527308428400723,72.93015230373322,0.0,1.0326144157253054,4.5747837832591,0.0,303.04121605511,592.0,2711.0,100.0
10930.675898198137,10.696453832388187,0.6305453736066866,27.42098755910385,675.5481160239572,4.529536557119897,76.44550837444513,0.048394406068346996,1.0218562627959784,20.86063640618265,0.00020920283997760691,0.0,592.0,2711.0,100.0
2020.7768627865687,8.493602105671762,1.9280163713265992,25.77616267551278,842.3433394560886,3.983947597626731,96.5541395419711,0.21487811894402853,1.2226451901643998,51.11937039923707,0.0,305.1226593473368,592.0,2711.0,100.0
1146.1790462874687,10.919468638231997,2.8281424941525017,31.64325799470953,573.7641047384479,4.68222243063402,89.38282200167936,0.2833680622665611,1.163862071662976,13.381748359663362,1.472916902134358e-05,153.5491282773363,592.0,2711.0,100.0
13260.118087865678,10.02869785059459,0.5702630680993792,36.768030232318495,665.8342400327808,5.426790612798563,76.39123829735178,0.05123584088087796,1.0822221906882987,15.020987596986053,0.0,1.2405621419020463e-08,592.0,2711.0,100.0
44776.51059992972,10.363429847411716,0.4259564655747283,27.83120548659764,505.912646653597,4.277711576671038,84.8727066774781,0.0,1.2777907599131595,3.871319655764225,0.0,217.14267066284617,592.0,2711.0,100.0
61910.313200612596,9.461779981420115,0.38672815082867373,32.56083009570682,557.569161157729,4.349986363769766,63.73002222124853,0.0,2.0393019722702945,4.084231552449467,0.0,301.928022333943,592.0,2711.0,100.0
1787.5793558489456,10.06819672832637,1.2381738556825042,30.814340594224348,785.9434291268162,0.09311950758148413,56.54898432369373,0.13652388601263965,1.6595169723255765,47.78068319281192,0.0,290.0840976320361,592.0,2711.0,100.0
2980.675562883038,8.966336752360618,1.9147536544551684,27.865913860988968,608.2040703042028,4.451504624793486,68.49044043759847,0.11940250161245558,1.4119208222561213,23.53614912732907,0.0,274.8486533174008,592.0,2711.0,100.0
65651.84985405175,11.279555100450615,0.7751793473221298,29.518737655438258,552.7546264127925,4.030236144840053,73.41200285705031,0.04442720823892188,1.043366543962719,4.183520191988393,8.669384224724297e-06,309.4216970592612,592.0,2711.0,100.0
24147.18855061658,9.653137819223545,0.8041918922814233,24.26056303456579,661.0160736687938,0.0,74.85262376125945,0.04934176588991335,1.098893632694029,26.773119389379723,0.0,251.37804061546944,592.0,2711.0,100.0
2045.3374248077728,11.369064161063548,0.7469533446344627,29.619932608860864,569.7890512799147,3.3539531623049967,110.69795709900131,0.07244494961124559,1.0885132670682651,36.04906139558224,0.00010971780079849225,97.96806789469815,592.0,2711.0,100.0
75069.66798123116,9.56494164664283,0.6890385705549917,29.941470215299262,632.9905345789994,3.475089868641021,71.8271193222073,0.03772524960949397,0.9282801878704845,4.829318074637527,0.0,309.93456385625586,592.0,2711.0,100.0
30678.36325618512,9.010545924179446,1.3189716332236614,30.207140798500177,806.8721441597311,6.117837195227352,78.86164416571603,0.12976325041900338,1.0722164635544686,9.668526216031388,0.0,0.0,592.0,2711.0,100.0
1392.0129819071078,10.416765333865321,1.291972766710117,27.72732678364636,720.7906385870594,5.536337420580011,76.98588845571015,0.1301111492118281,1.2926962807456164,35.4878957081909,0.0,197.0703459333256,592.0,2711.0,100.0
51545.435818717255,11.238888513984314,0.6287112935569255,27.92226963855427,669.6826520588261,4.414217592816392,77.79391072102555,0.0448178256957803,0.9960570063713305,12.82296732058294,0.0,301.678670156055,592.0,2711.0,100.0
35568.042447333224,9.720943082293715,0.9440592614475563,41.56780401251828,615.1632304717693,4.520995885713411,65.22955061625254,0.10535302887297604,1.0437499090975848,10.650519981524333,0.0,293.2414694916439,592.0,2711.0,100.0
4740.40532288434,10.010450300543475,0.9483842598977361,25.355034636488057,794.7989524588752,3.48362672279157,19.405160365765425,0.12801240314654905,1.0741243990892997,99.99999468465148,0.0,289.5742214459226,592.0,2711.0,100.0
218044.1224726562,7.723280020007145,89.8437502490266,35.50186244694868,701.2284194960951,4.874170254221745,69.91554689603947,3.8249951468376437,1.2767302443200776,3.0526440744059187,1.62015112437075e-09,307.6800062172832,592.0,2711.0,100.0
68899.26310458561,7.390294901587026,0.4662004260323158,31.72790070942179,631.8831624862066,5.98694915080759,70.39667014573763,0.0,0.8026561909117049,3.89922047024384,0.0,295.07147909829996,592.0,2711.0,100.0
2685.260769115781,10.332809232191536,1.1678169712900512,23.645866279563506,595.6179742143051,7.953780580102709,71.22129239835226,0.09567686568126277,0.9975981963940228,46.51568932426426,0.0,242.59385267029234,592.0,2711.0,100.0
6151.053651389567,10.988486026529102,0.846351780507689,30.099808847196925,609.306023526575,5.248153843279553,81.97815020257332,0.08775093430823233,1.0448597023195418,34.303517382510094,0.0,255.9339191795051,592.0,2711.0,100.0
41644.65098294347,8.990692295427074,0.931485049788769,29.99781992150841,774.0467577372096,5.288525872336862,91.88068044493076,0.09240692805528283,0.9552003454377029,17.233460860911897,0.0,286.9012983594687,592.0,2711.0,100.0
57688.77141398643,10.63820535848442,1.0636705042626105,31.106117311570245,696.7484574846476,4.9765223490266735,85.67627299841922,0.10311531897320947,1.0857310979575914,8.7369970988766,0.0009373367262437426,282.0341975085007,592.0,2711.0,100.0
1258.4512752527646,9.657228252901959,1.4144490589299537,28.925556540199864,638.3210658181058,5.9774088368286655,80.99359588058121,0.1844695709449624,0.8287327835262772,32.41188704465891,0.0,207.56177700792352,592.0,2711.0,100.0
2583.06121570039,9.774082590326664,1.0112249981023638,28.36860305156776,840.6931312078038,4.997418390433118,73.64180907909082,0.21483495078143733,0.9763418574261493,99.99185780736443,1.632414221575118e-07,305.91455309607693,592.0,2711.0,100.0
85911.98301172312,9.628090045093018,0.3194943579181526,27.83736942175102,826.6031865785988,3.907008476304064,73.85152464325785,0.0,0.8710945883570957,4.731275588309558,0.0,276.7395708704622,592.0,2711.0,100.0
123136.55998676979,9.571288263609908,1.040174972553146,32.37868130445966,782.2187859285534,4.553290973129023,79.17384148757054,0.09356214117007511,1.1424238548015637,4.6892928253863815,0.0004876002982330263,294.95748475375854,592.0,2711.0,100.0
74920.10858793356,10.065829398508853,0.4389475023789089,32.31651000096457,623.3996923143125,6.34860186157907,81.98415618940743,0.014768016042715715,0.7929178476303491,4.369098271444258,0.0,326.19085766966646,592.0,2711.0,100.0
75096.96321566647,9.82899646347726,0.9187312197477837,32.259624600540576,799.8059936795587,5.728451067397714,62.020779797675914,0.1111199094901636,0.8804711663387081,9.891830547872907,0.0,303.13340842763284,592.0,2711.0,100.0
30319.444056086613,11.0569130178337,0.9772500188721693,68.64858203725586,744.2314303915775,4.0878358619873865,76.38123330515566,0.22779590594828392,1.3799451163903598,12.791397360479664,0.06203426290202785,278.4607168166017,592.0,2711.0,100.0
76517.00236707524,9.355611510309657,0.3996099836644973,26.680136878348634,694.0242432014641,4.454294252113698,68.24674063216042,0.0,1.2339483016765769,4.159171185334408,0.0,300.66410553745413,592.0,2711.0,100.0
90556.3616876506,9.667093140855208,0.3077729370427065,26.942072185112096,880.8665520069851,5.190697566175082,74.10146288139288,0.0,1.0461067317460504,4.350638135256631,0.0,257.9748044321061,592.0,2711.0,100.0
78733.48686923168,9.837887712961333,0.32149516900963704,31.356507991095242,705.0311082818896,5.240689329883999,76.56630142065353,2.321383211523198e-05,1.3431034337420158,4.037265071954046,0.0,306.5021535941469,592.0,2711.0,100.0
4056.1093215139726,16.585359049018052,3.2849933264615743,30.683223872010586,643.8440167857475,4.849385054649872,84.36364511149714,0.36348595968800623,1.8133221401589878,15.192267441395394,0.0,305.97161440110676,592.0,2711.0,100.0
1569.4134398392919,11.835242658998112,1.0145636215063831,33.14387347772728,707.8034067420454,3.656540695167628,67.372440216587,0.16322956043525494,1.17505152811367,42.32003859339112,0.0,279.8881977334338,592.0,2711.0,100.0
83090.03265465397,5.8396963573818965,0.7055735951568849,32.03059726568753,687.9009035072886,4.849614953047116,85.53673978678694,0.014333776920757657,0.9140450761820489,7.415793660284493,0.23269535475974212,355.2922973668093,592.0,2711.0,100.0
92499.95499689713,10.157558129703695,0.28711808787792137,30.264904808858887,815.2325480568045,5.4781666993028395,92.5602325049947,0.0,0.07124668956231517,3.893648823880106,0.0,318.2039833596036,592.0,2711.0,100.0
65012.050001759766,9.758221451375022,0.3290710347823165,31.963254865124895,658.1303075081648,5.301596253149249,76.46568869735506,0.0,1.0400068597155894,4.602173120645837,0.0,253.70457486743635,592.0,2711.0,100.0
80886.50326985869,9.849523956339098,0.5547692189095983,28.155565388680742,772.7491457291267,4.993454327622608,104.91254904892946,0.033243489353367295,0.9469335975380488,9.177478419345768,1.1392042864599716e-10,316.8695987615056,592.0,2711.0,100.0
81095.9746096133,10.855564489034194,0.293006442615642,30.09860178329336,724.6633685690203,4.976125559477431,92.58939331797399,0.00010756756730501138,0.36380812247665517,5.645105215157173,0.0,308.06136560406674,592.0,2711.0,100.0
34589.233024501744,11.883930162766191,0.5624700577551778,31.543916686134537,873.9940777029983,5.240141558477212,71.9993510437917,0.09410041253386936,0.9494190807917846,29.875578226915387,0.0,290.2920106489031,592.0,2711.0,100.0
5074.657498405042,10.282786927753051,0.8848871667094969,27.71228591553364,705.0745956723738,4.756246906306586,33.82706220409284,0.08185467068444297,1.003793044579254,24.95753726842193,0.0,0.0,592.0,2711.0,100.0
51255.26984950365,9.783132566037153,0.6509758615897638,30.24526095089513,681.1845929311714,3.843408331069085,80.64810516993367,0.04292555448726176,1.036379638081172,12.550747597533984,0.0,285.90623655198374,592.0,2711.0,100.0
93024.03463523265,8.21458385854499,0.2942158313645038,38.26114818458686,781.9150945840302,4.183621378252909,78.514689520579,0.0,0.2394905561124574,4.486774830400726,0.002471947599601343,335.39888375631676,592.0,2711.0,100.0
2646.8544066267673,11.534976732865054,1.408071706735079,33.747644465282406,684.4642150228353,4.98702585028618,84.1485110011086,0.18485552196082722,1.1722092567267453,16.161330744877276,0.0,22.10777633248074,592.0,2711.0,100.0
